ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment
6,Melbourne,Australian Open,1/16/17,Grand Slam,Outdoor,Hard,1st Round,5,Rublev A.,Lu Y.H.,152,60,383,786,4,6,6,3,7,6,6,3,,,3,1,Completed
6,Melbourne,Australian Open,1/16/17,Grand Slam,Outdoor,Hard,1st Round,5,Isner J.,Kravchuk K.,19,88,1850,642,6,3,6,4,6,7,6,1,,,3,1,Completed
6,Melbourne,Australian Open,1/16/17,Grand Slam,Outdoor,Hard,1st Round,5,Cilic M.,Janowicz J.,7,273,3605,186,4,6,4,6,6,2,6,2,6,3,3,2,Completed
6,Melbourne,Australian Open,1/16/17,Grand Slam,Outdoor,Hard,1st Round,5,Jaziri M.,Soeda G.,56,139,824,431,6,3,6,4,6,3,,,,,3,0,Completed
6,Melbourne,Australian Open,1/16/17,Grand Slam,Outdoor,Hard,1st Round,5,Murray A.,Marchenko I.,1,95,12560,624,7,5,7,6,6,2,,,,,3,0,Completed
6,Melbourne,Australian Open,1/16/17,Grand Slam,Outdoor,Hard,1st Round,5,Lajovic D.,Robert S.,94,55,627,854,6,3,6,3,6,3,,,,,3,0,Completed
6,Melbourne,Australian Open,1/16/17,Grand Slam,Outdoor,Hard,1st Round,5,Schwartzman D.,Cuevas P.,54,22,867,1780,6,3,6,3,6,0,,,,,3,0,Completed
6,Melbourne,Australian Open,1/16/17,Grand Slam,Outdoor,Hard,1st Round,5,Lacko L.,Ramos-Vinolas A.,121,26,486,1435,4,6,7,5,1,6,6,4,6,3,3,2,Completed
6,Melbourne,Australian Open,1/16/17,Grand Slam,Outdoor,Hard,1st Round,5,Khachanov K.,Mannarino A.,52,61,875,781,6,4,3,6,7,6,6,3,,,3,1,Completed
6,Melbourne,Australian Open,1/16/17,Grand Slam,Outdoor,Hard,1st Round,5,Lorenzi P.,Duckworth J.,43,107,1033,557,6,4,7,6,6,7,6,4,,,3,1,Completed
6,Melbourne,Australian Open,1/16/17,Grand Slam,Outdoor,Hard,1st Round,5,Seppi A.,Mathieu P.H.,89,75,635,700,6,4,7,6,6,7,7,5,,,3,1,Completed
6,Melbourne,Australian Open,1/16/17,Grand Slam,Outdoor,Hard,1st Round,5,Rubin N.,Fratangelo B.,200,113,274,519,6,7,7,5,3,6,6,2,6,2,3,2,Completed
6,Melbourne,Australian Open,1/16/17,Grand Slam,Outdoor,Hard,1st Round,5,Bublik A.,Pouille L.,207,16,268,2131,6,0,3,6,6,3,6,4,,,3,1,Completed
6,Melbourne,Australian Open,1/16/17,Grand Slam,Outdoor,Hard,1st Round,5,Sela D.,Granollers M.,67,38,731,1123,5,7,6,3,6,2,6,0,,,3,1,Completed
6,Melbourne,Australian Open,1/16/17,Grand Slam,Outdoor,Hard,1st Round,5,Evans D.,Bagnis F.,51,65,886,739,7,6,6,3,6,1,,,,,3,0,Completed
6,Melbourne,Australian Open,1/16/17,Grand Slam,Outdoor,Hard,1st Round,5,Tsonga J.W.,Monteiro T.,12,83,2505,664,6,1,6,3,6,7,6,2,,,3,1,Completed
6,Melbourne,Australian Open,1/16/17,Grand Slam,Outdoor,Hard,1st Round,5,Sock J.,Herbert P.H.,20,73,1810,705,6,4,7,6,6,3,,,,,3,0,Completed
6,Melbourne,Australian Open,1/16/17,Grand Slam,Outdoor,Hard,1st Round,5,Johnson S.,Delbonis F.,30,44,1390,1030,6,3,6,4,6,4,,,,,3,0,Completed
6,Melbourne,Australian Open,1/16/17,Grand Slam,Outdoor,Hard,1st Round,5,Kyrgios N.,Elias G.,13,77,2460,698,6,1,6,2,6,2,,,,,3,0,Completed
6,Melbourne,Australian Open,1/16/17,Grand Slam,Outdoor,Hard,1st Round,5,Wawrinka S.,Klizan M.,4,34,5155,1230,4,6,6,4,7,5,4,6,6,4,3,2,Completed
6,Melbourne,Australian Open,1/16/17,Grand Slam,Outdoor,Hard,1st Round,5,Darcis S.,Groth S.,71,162,707,355,3,6,6,3,6,2,6,2,,,3,1,Completed
6,Melbourne,Australian Open,1/16/17,Grand Slam,Outdoor,Hard,1st Round,5,Federer R.,Melzer J.,17,300,1980,164,7,5,3,6,6,2,6,2,,,3,1,Completed
6,Melbourne,Australian Open,1/17/17,Grand Slam,Outdoor,Hard,1st Round,5,Kohlschreiber P.,Basilashvili N.,33,92,1325,630,6,4,3,6,7,6,6,4,,,3,1,Completed
6,Melbourne,Australian Open,1/17/17,Grand Slam,Outdoor,Hard,1st Round,5,Dutra Silva R.,Donaldson J.,439,101,92,596,3,6,0,6,6,1,6,4,6,4,3,2,Completed
6,Melbourne,Australian Open,1/17/17,Grand Slam,Outdoor,Hard,1st Round,5,Young D.,Fabbiano T.,85,141,651,427,6,4,7,6,6,4,,,,,3,0,Completed
6,Melbourne,Australian Open,1/17/17,Grand Slam,Outdoor,Hard,1st Round,5,Simon G.,Mmoh M.,25,190,1585,297,6,1,6,3,6,3,,,,,3,0,Completed
6,Melbourne,Australian Open,1/17/17,Grand Slam,Outdoor,Hard,1st Round,5,Zverev A.,Haase R.,24,57,1655,808,6,2,3,6,5,7,6,3,6,2,3,2,Completed
6,Melbourne,Australian Open,1/17/17,Grand Slam,Outdoor,Hard,1st Round,5,Berlocq C.,Albot R.,90,96,632,614,6,4,7,6,5,7,7,6,,,3,1,Completed
6,Melbourne,Australian Open,1/17/17,Grand Slam,Outdoor,Hard,1st Round,5,Nishioka Y.,Bolt A.,99,632,602,46,6,4,1,6,6,2,6,4,,,3,1,Completed
6,Melbourne,Australian Open,1/17/17,Grand Slam,Outdoor,Hard,1st Round,5,Raonic M.,Brown D.,3,66,5290,738,6,3,6,4,6,2,,,,,3,0,Completed
6,Melbourne,Australian Open,1/17/17,Grand Slam,Outdoor,Hard,1st Round,5,Goffin D.,Opelka R.,11,208,2750,267,6,4,4,6,6,2,4,6,6,4,3,2,Completed
6,Melbourne,Australian Open,1/17/17,Grand Slam,Outdoor,Hard,1st Round,5,Tiafoe F.,Kukushkin M.,108,98,550,602,6,1,6,7,6,3,6,2,,,3,1,Completed
6,Melbourne,Australian Open,1/17/17,Grand Slam,Outdoor,Hard,1st Round,5,Carreno Busta P.,Polansky P.,31,132,1370,454,6,0,3,6,3,6,6,2,3,0,2,2,Retired
6,Melbourne,Australian Open,1/17/17,Grand Slam,Outdoor,Hard,1st Round,5,Nadal R.,Mayer F.,9,49,3195,903,6,3,6,4,6,4,,,,,3,0,Completed
6,Melbourne,Australian Open,1/17/17,Grand Slam,Outdoor,Hard,1st Round,5,Edmund K.,Giraldo S.,46,91,989,631,6,2,7,5,6,3,,,,,3,0,Completed
6,Melbourne,Australian Open,1/17/17,Grand Slam,Outdoor,Hard,1st Round,5,Baghdatis M.,Youzhny M.,36,70,1210,707,6,3,3,0,,,,,,,1,0,Retired
6,Melbourne,Australian Open,1/17/17,Grand Slam,Outdoor,Hard,1st Round,5,Thiem D.,Struff J.L.,8,58,3415,796,4,6,6,4,6,4,6,3,,,3,1,Completed
6,Melbourne,Australian Open,1/17/17,Grand Slam,Outdoor,Hard,1st Round,5,Muller G.,Fritz T.,28,93,1415,628,7,6,7,6,6,3,,,,,3,0,Completed
6,Melbourne,Australian Open,1/17/17,Grand Slam,Outdoor,Hard,1st Round,5,Whittington A.,Pavlasek A.,194,86,289,649,6,4,4,6,6,2,6,3,,,3,1,Completed
6,Melbourne,Australian Open,1/17/17,Grand Slam,Outdoor,Hard,1st Round,5,Bautista Agut R.,Pella G.,14,81,2350,685,6,3,6,1,6,1,,,,,3,0,Completed
6,Melbourne,Australian Open,1/17/17,Grand Slam,Outdoor,Hard,1st Round,5,Gasquet R.,Mott B.,18,287,1885,173,6,4,6,4,6,2,,,,,3,0,Completed
6,Melbourne,Australian Open,1/17/17,Grand Slam,Outdoor,Hard,1st Round,5,Dolgopolov O.,Coric B.,69,59,715,795,6,3,6,4,3,6,7,6,,,3,1,Completed
6,Melbourne,Australian Open,1/17/17,Grand Slam,Outdoor,Hard,1st Round,5,Thompson J.,Sousa J.,76,37,699,1135,6,7,4,6,6,3,6,2,6,1,3,2,Completed
6,Melbourne,Australian Open,1/17/17,Grand Slam,Outdoor,Hard,1st Round,5,Stepanek R.,Tursunov D.,102,405,595,105,6,2,7,6,6,3,,,,,3,0,Completed
6,Melbourne,Australian Open,1/17/17,Grand Slam,Outdoor,Hard,1st Round,5,Karlovic I.,Zeballos H.,21,68,1795,725,6,7,3,6,7,5,6,2,22,20,3,2,Completed
6,Melbourne,Australian Open,1/17/17,Grand Slam,Outdoor,Hard,1st Round,5,Escobedo E.,Medvedev D.,131,63,455,751,7,5,4,6,7,6,6,1,,,3,1,Completed
6,Melbourne,Australian Open,1/17/17,Grand Slam,Outdoor,Hard,1st Round,5,Chung H.,Olivo R.,105,79,583,693,6,2,6,3,6,2,,,,,3,0,Completed
6,Melbourne,Australian Open,1/17/17,Grand Slam,Outdoor,Hard,1st Round,5,Ferrer D.,Jasika O.,23,290,1740,172,6,3,6,0,6,2,,,,,3,0,Completed
6,Melbourne,Australian Open,1/17/17,Grand Slam,Outdoor,Hard,1st Round,5,Paire B.,Haas T.,47,999,960,999,7,6,6,4,,,,,,,2,0,Retired
6,Melbourne,Australian Open,1/17/17,Grand Slam,Outdoor,Hard,1st Round,5,Monfils G.,Vesely J.,6,53,3625,873,6,2,6,3,6,2,,,,,3,0,Completed
6,Melbourne,Australian Open,1/17/17,Grand Slam,Outdoor,Hard,1st Round,5,Fognini F.,Lopez F.,48,29,945,1410,7,5,6,3,7,5,,,,,3,0,Completed
6,Melbourne,Australian Open,1/17/17,Grand Slam,Outdoor,Hard,1st Round,5,Dimitrov G.,O'Connell C.,15,231,2135,228,7,6,6,3,6,3,,,,,3,0,Completed
6,Melbourne,Australian Open,1/17/17,Grand Slam,Outdoor,Hard,1st Round,5,Djokovic N.,Verdasco F.,2,40,11780,1105,6,1,7,6,6,2,,,,,3,0,Completed
6,Melbourne,Australian Open,1/17/17,Grand Slam,Outdoor,Hard,1st Round,5,Istomin D.,Dodig I.,117,170,498,336,6,1,6,4,3,6,7,5,,,3,1,Completed
6,Melbourne,Australian Open,1/18/17,Grand Slam,Outdoor,Hard,2nd Round,5,Nishikori K.,Chardy J.,5,72,5010,705,6,3,6,4,6,3,,,,,3,0,Completed
6,Melbourne,Australian Open,1/18/17,Grand Slam,Outdoor,Hard,2nd Round,5,Jaziri M.,Bublik A.,56,207,824,268,6,2,6,3,7,5,,,,,3,0,Completed
6,Melbourne,Australian Open,1/18/17,Grand Slam,Outdoor,Hard,2nd Round,5,Tsonga J.W.,Lajovic D.,12,94,2505,627,6,2,6,2,6,3,,,,,3,0,Completed
6,Melbourne,Australian Open,1/18/17,Grand Slam,Outdoor,Hard,2nd Round,5,Lacko L.,Sela D.,121,67,486,731,2,6,6,3,6,2,6,4,,,3,1,Completed
6,Melbourne,Australian Open,1/18/17,Grand Slam,Outdoor,Hard,2nd Round,5,Zverev M.,Isner J.,50,19,894,1850,6,7,6,7,6,4,7,6,9,7,3,2,Completed
6,Melbourne,Australian Open,1/18/17,Grand Slam,Outdoor,Hard,2nd Round,5,Berdych T.,Harrison R.,10,82,3060,664,6,3,7,6,6,2,,,,,3,0,Completed
6,Melbourne,Australian Open,1/18/17,Grand Slam,Outdoor,Hard,2nd Round,5,Wawrinka S.,Johnson S.,4,30,5155,1390,6,3,6,4,6,4,,,,,3,0,Completed
6,Melbourne,Australian Open,1/18/17,Grand Slam,Outdoor,Hard,2nd Round,5,Troicki V.,Lorenzi P.,35,43,1225,1033,6,3,1,6,7,6,3,6,6,3,3,2,Completed
6,Melbourne,Australian Open,1/18/17,Grand Slam,Outdoor,Hard,2nd Round,5,Federer R.,Rubin N.,17,200,1980,274,7,5,6,3,7,6,,,,,3,0,Completed
6,Melbourne,Australian Open,1/18/17,Grand Slam,Outdoor,Hard,2nd Round,5,Darcis S.,Schwartzman D.,71,54,707,867,6,3,6,3,2,6,6,4,,,3,1,Completed
6,Melbourne,Australian Open,1/18/17,Grand Slam,Outdoor,Hard,2nd Round,5,Querrey S.,De Minaur A.,32,301,1355,164,7,6,6,0,6,1,,,,,3,0,Completed
6,Melbourne,Australian Open,1/18/17,Grand Slam,Outdoor,Hard,2nd Round,5,Seppi A.,Kyrgios N.,89,13,635,2460,1,6,6,7,6,4,6,2,10,8,3,2,Completed
6,Melbourne,Australian Open,1/18/17,Grand Slam,Outdoor,Hard,2nd Round,5,Evans D.,Cilic M.,51,7,886,3605,3,6,7,5,6,3,6,3,,,3,1,Completed
6,Melbourne,Australian Open,1/18/17,Grand Slam,Outdoor,Hard,2nd Round,5,Sock J.,Khachanov K.,20,52,1810,875,6,3,6,4,6,4,,,,,3,0,Completed
6,Melbourne,Australian Open,1/18/17,Grand Slam,Outdoor,Hard,2nd Round,5,Tomic B.,Estrella Burgos V.,27,103,1420,586,7,5,7,6,4,6,7,6,,,3,1,Completed
6,Melbourne,Australian Open,1/18/17,Grand Slam,Outdoor,Hard,2nd Round,5,Murray A.,Rublev A.,1,152,12560,383,6,3,6,0,6,2,,,,,3,0,Completed
6,Melbourne,Australian Open,1/19/17,Grand Slam,Outdoor,Hard,2nd Round,5,Gasquet R.,Berlocq C.,18,90,1885,632,6,1,6,1,6,1,,,,,3,0,Completed
6,Melbourne,Australian Open,1/19/17,Grand Slam,Outdoor,Hard,2nd Round,5,Carreno Busta P.,Edmund K.,31,46,1370,989,6,2,6,4,6,2,,,,,3,0,Completed
6,Melbourne,Australian Open,1/19/17,Grand Slam,Outdoor,Hard,2nd Round,5,Kohlschreiber P.,Young D.,33,85,1325,651,7,5,6,3,6,0,,,,,3,0,Completed
6,Melbourne,Australian Open,1/19/17,Grand Slam,Outdoor,Hard,2nd Round,5,Simon G.,Dutra Silva R.,25,439,1585,92,6,4,6,1,6,1,,,,,3,0,Completed
6,Melbourne,Australian Open,1/19/17,Grand Slam,Outdoor,Hard,2nd Round,5,Bautista Agut R.,Nishioka Y.,14,99,2350,602,6,2,6,3,6,3,,,,,3,0,Completed
6,Melbourne,Australian Open,1/19/17,Grand Slam,Outdoor,Hard,2nd Round,5,Dimitrov G.,Chung H.,15,105,2135,583,1,6,6,4,6,4,6,4,,,3,1,Completed
6,Melbourne,Australian Open,1/19/17,Grand Slam,Outdoor,Hard,2nd Round,5,Ferrer D.,Escobedo E.,23,131,1740,455,2,6,6,4,6,4,6,2,,,3,1,Completed
6,Melbourne,Australian Open,1/19/17,Grand Slam,Outdoor,Hard,2nd Round,5,Istomin D.,Djokovic N.,117,2,498,11780,7,6,5,7,2,6,7,6,6,4,3,2,Completed
6,Melbourne,Australian Open,1/19/17,Grand Slam,Outdoor,Hard,2nd Round,5,Raonic M.,Muller G.,3,28,5290,1415,6,3,6,4,7,6,,,,,3,0,Completed
6,Melbourne,Australian Open,1/19/17,Grand Slam,Outdoor,Hard,2nd Round,5,Goffin D.,Stepanek R.,11,102,2750,595,6,4,6,0,6,3,,,,,3,0,Completed
6,Melbourne,Australian Open,1/19/17,Grand Slam,Outdoor,Hard,2nd Round,5,Monfils G.,Dolgopolov O.,6,69,3625,715,6,3,6,4,1,6,6,0,,,3,1,Completed
6,Melbourne,Australian Open,1/19/17,Grand Slam,Outdoor,Hard,2nd Round,5,Karlovic I.,Whittington A.,21,194,1795,289,6,4,6,4,6,4,,,,,3,0,Completed
6,Melbourne,Australian Open,1/19/17,Grand Slam,Outdoor,Hard,2nd Round,5,Zverev A.,Tiafoe F.,24,108,1655,550,6,2,6,3,6,4,,,,,3,0,Completed
6,Melbourne,Australian Open,1/19/17,Grand Slam,Outdoor,Hard,2nd Round,5,Paire B.,Fognini F.,47,48,960,945,7,6,4,6,6,3,3,6,6,3,3,2,Completed
6,Melbourne,Australian Open,1/19/17,Grand Slam,Outdoor,Hard,2nd Round,5,Thiem D.,Thompson J.,8,76,3415,699,6,2,6,1,6,7,6,4,,,3,1,Completed
6,Melbourne,Australian Open,1/19/17,Grand Slam,Outdoor,Hard,2nd Round,5,Nadal R.,Baghdatis M.,9,36,3195,1210,6,3,6,1,6,3,,,,,3,0,Completed
6,Melbourne,Australian Open,1/20/17,Grand Slam,Outdoor,Hard,3rd Round,5,Seppi A.,Darcis S.,89,71,635,707,4,6,6,4,7,6,7,6,,,3,1,Completed
6,Melbourne,Australian Open,1/20/17,Grand Slam,Outdoor,Hard,3rd Round,5,Tsonga J.W.,Sock J.,12,20,2505,1810,7,6,7,5,6,7,6,3,,,3,1,Completed
6,Melbourne,Australian Open,1/20/17,Grand Slam,Outdoor,Hard,3rd Round,5,Zverev M.,Jaziri M.,50,56,894,824,6,1,4,6,6,3,6,0,,,3,1,Completed
6,Melbourne,Australian Open,1/20/17,Grand Slam,Outdoor,Hard,3rd Round,5,Wawrinka S.,Troicki V.,4,35,5155,1225,3,6,6,2,6,2,7,6,,,3,1,Completed
6,Melbourne,Australian Open,1/20/17,Grand Slam,Outdoor,Hard,3rd Round,5,Murray A.,Querrey S.,1,32,12560,1355,6,4,6,2,6,4,,,,,3,0,Completed
6,Melbourne,Australian Open,1/20/17,Grand Slam,Outdoor,Hard,3rd Round,5,Evans D.,Tomic B.,51,27,886,1420,7,5,7,6,7,6,,,,,3,0,Completed
6,Melbourne,Australian Open,1/20/17,Grand Slam,Outdoor,Hard,3rd Round,5,Nishikori K.,Lacko L.,5,121,5010,486,6,4,6,4,6,4,,,,,3,0,Completed
6,Melbourne,Australian Open,1/20/17,Grand Slam,Outdoor,Hard,3rd Round,5,Federer R.,Berdych T.,17,10,1980,3060,6,2,6,4,6,4,,,,,3,0,Completed
6,Melbourne,Australian Open,1/21/17,Grand Slam,Outdoor,Hard,3rd Round,5,Goffin D.,Karlovic I.,11,21,2750,1795,6,3,6,2,6,4,,,,,3,0,Completed
6,Melbourne,Australian Open,1/21/17,Grand Slam,Outdoor,Hard,3rd Round,5,Thiem D.,Paire B.,8,47,3415,960,6,1,4,6,6,4,6,4,,,3,1,Completed
6,Melbourne,Australian Open,1/21/17,Grand Slam,Outdoor,Hard,3rd Round,5,Bautista Agut R.,Ferrer D.,14,23,2350,1740,7,5,6,7,7,6,6,4,,,3,1,Completed
6,Melbourne,Australian Open,1/21/17,Grand Slam,Outdoor,Hard,3rd Round,5,Istomin D.,Carreno Busta P.,117,31,498,1370,6,4,4,6,6,4,4,6,6,2,3,2,Completed
6,Melbourne,Australian Open,1/21/17,Grand Slam,Outdoor,Hard,3rd Round,5,Nadal R.,Zverev A.,9,24,3195,1655,4,6,6,3,6,7,6,3,6,2,3,2,Completed
6,Melbourne,Australian Open,1/21/17,Grand Slam,Outdoor,Hard,3rd Round,5,Raonic M.,Simon G.,3,25,5290,1585,6,2,7,6,3,6,6,3,,,3,1,Completed
6,Melbourne,Australian Open,1/21/17,Grand Slam,Outdoor,Hard,3rd Round,5,Monfils G.,Kohlschreiber P.,6,33,3625,1325,6,3,7,6,6,4,,,,,3,0,Completed
6,Melbourne,Australian Open,1/21/17,Grand Slam,Outdoor,Hard,3rd Round,5,Dimitrov G.,Gasquet R.,15,18,2135,1885,6,3,6,2,6,4,,,,,3,0,Completed
6,Melbourne,Australian Open,1/22/17,Grand Slam,Outdoor,Hard,4th Round,5,Zverev M.,Murray A.,50,1,894,12560,7,5,5,7,6,2,6,4,,,3,1,Completed
6,Melbourne,Australian Open,1/22/17,Grand Slam,Outdoor,Hard,4th Round,5,Wawrinka S.,Seppi A.,4,89,5155,635,7,6,7,6,7,6,,,,,3,0,Completed
6,Melbourne,Australian Open,1/22/17,Grand Slam,Outdoor,Hard,4th Round,5,Tsonga J.W.,Evans D.,12,51,2505,886,6,7,6,2,6,4,6,4,,,3,1,Completed
6,Melbourne,Australian Open,1/22/17,Grand Slam,Outdoor,Hard,4th Round,5,Federer R.,Nishikori K.,17,5,1980,5010,6,7,6,4,6,1,4,6,6,3,3,2,Completed
6,Melbourne,Australian Open,1/23/17,Grand Slam,Outdoor,Hard,4th Round,5,Goffin D.,Thiem D.,11,8,2750,3415,5,7,7,6,6,2,6,2,,,3,1,Completed
6,Melbourne,Australian Open,1/23/17,Grand Slam,Outdoor,Hard,4th Round,5,Dimitrov G.,Istomin D.,15,117,2135,498,2,6,7,6,6,2,6,1,,,3,1,Completed
6,Melbourne,Australian Open,1/23/17,Grand Slam,Outdoor,Hard,4th Round,5,Raonic M.,Bautista Agut R.,3,14,5290,2350,7,6,3,6,6,4,6,1,,,3,1,Completed
6,Melbourne,Australian Open,1/23/17,Grand Slam,Outdoor,Hard,4th Round,5,Nadal R.,Monfils G.,9,6,3195,3625,6,3,6,3,4,6,6,4,,,3,1,Completed
6,Melbourne,Australian Open,1/24/17,Grand Slam,Outdoor,Hard,Quarterfinals,5,Wawrinka S.,Tsonga J.W.,4,12,5155,2505,7,6,6,4,6,3,,,,,3,0,Completed
6,Melbourne,Australian Open,1/24/17,Grand Slam,Outdoor,Hard,Quarterfinals,5,Federer R.,Zverev M.,17,50,1980,894,6,1,7,5,6,2,,,,,3,0,Completed
6,Melbourne,Australian Open,1/25/17,Grand Slam,Outdoor,Hard,Quarterfinals,5,Dimitrov G.,Goffin D.,15,11,2135,2750,6,3,6,2,6,4,,,,,3,0,Completed
6,Melbourne,Australian Open,1/25/17,Grand Slam,Outdoor,Hard,Quarterfinals,5,Nadal R.,Raonic M.,9,3,3195,5290,6,4,7,6,6,4,,,,,3,0,Completed
6,Melbourne,Australian Open,1/26/17,Grand Slam,Outdoor,Hard,Semifinals,5,Federer R.,Wawrinka S.,17,4,1980,5155,7,5,6,3,1,6,4,6,6,3,3,2,Completed
6,Melbourne,Australian Open,1/27/17,Grand Slam,Outdoor,Hard,Semifinals,5,Nadal R.,Dimitrov G.,9,15,3195,2135,6,3,5,7,7,6,6,7,6,4,3,2,Completed
6,Melbourne,Australian Open,1/29/17,Grand Slam,Outdoor,Hard,The Final,5,Federer R.,Nadal R.,17,9,1980,3195,6,4,3,6,6,1,3,6,6,3,3,2,Completed
7,Montpellier,Open Sud de France,2/6/17,ATP250,Indoor,Hard,1st Round,3,Chardy J.,Granollers M.,68,39,705,1088,6,0,3,6,6,3,,,,,2,1,Completed
7,Montpellier,Open Sud de France,2/6/17,ATP250,Indoor,Hard,1st Round,3,Brown D.,Garcia-Lopez G.,84,99,646,595,7,6,6,3,,,,,,,2,0,Completed
7,Montpellier,Open Sud de France,2/7/17,ATP250,Indoor,Hard,1st Round,3,Marchenko I.,Halys Q.,91,159,624,361,6,4,6,4,,,,,,,2,0,Completed
7,Montpellier,Open Sud de France,2/7/17,ATP250,Indoor,Hard,1st Round,3,Bedene A.,Coric B.,109,58,547,795,7,5,4,6,6,1,,,,,2,1,Completed
7,Montpellier,Open Sud de France,2/7/17,ATP250,Indoor,Hard,1st Round,3,Verdasco F.,Barrere G.,40,240,1070,216,6,2,6,1,,,,,,,2,0,Completed
7,Montpellier,Open Sud de France,2/7/17,ATP250,Indoor,Hard,1st Round,3,Paire B.,Khachanov K.,43,51,1040,904,7,6,6,4,,,,,,,2,0,Completed
7,Montpellier,Open Sud de France,2/7/17,ATP250,Indoor,Hard,1st Round,3,Medvedev D.,Kamke T.,63,123,749,477,6,2,7,6,,,,,,,2,0,Completed
7,Montpellier,Open Sud de France,2/8/17,ATP250,Indoor,Hard,1st Round,3,Herbert P.H.,Hemery C.,96,294,600,167,6,3,7,5,,,,,,,2,0,Completed
7,Montpellier,Open Sud de France,2/8/17,ATP250,Indoor,Hard,1st Round,3,Jaziri M.,Lamasine T.,50,202,904,269,1,6,7,5,7,6,,,,,2,1,Completed
7,Montpellier,Open Sud de France,2/8/17,ATP250,Indoor,Hard,1st Round,3,Lopez F.,Benneteau J.,32,128,1330,453,6,3,4,6,7,6,,,,,2,1,Completed
7,Montpellier,Open Sud de France,2/8/17,ATP250,Indoor,Hard,1st Round,3,Mathieu P.H.,Millot V.,105,138,568,430,6,2,4,6,6,3,,,,,2,1,Completed
7,Montpellier,Open Sud de France,2/8/17,ATP250,Indoor,Hard,1st Round,3,De Schepper K.,Zverev M.,162,34,357,1238,6,4,6,3,,,,,,,2,0,Completed
7,Montpellier,Open Sud de France,2/8/17,ATP250,Indoor,Hard,2nd Round,3,Brown D.,Cilic M.,84,7,646,3560,6,4,6,4,,,,,,,2,0,Completed
7,Montpellier,Open Sud de France,2/9/17,ATP250,Indoor,Hard,2nd Round,3,Zverev A.,Bedene A.,21,109,1735,547,7,5,3,6,6,4,,,,,2,1,Completed
7,Montpellier,Open Sud de France,2/9/17,ATP250,Indoor,Hard,2nd Round,3,Chardy J.,Mathieu P.H.,68,105,705,568,3,6,6,1,6,4,,,,,2,1,Completed
7,Montpellier,Open Sud de France,2/9/17,ATP250,Indoor,Hard,2nd Round,3,De Schepper K.,Marchenko I.,162,91,357,624,7,6,7,6,,,,,,,2,0,Completed
7,Montpellier,Open Sud de France,2/9/17,ATP250,Indoor,Hard,2nd Round,3,Gasquet R.,Jaziri M.,22,50,1725,904,7,5,6,2,,,,,,,2,0,Completed
7,Montpellier,Open Sud de France,2/9/17,ATP250,Indoor,Hard,2nd Round,3,Paire B.,Lopez F.,43,32,1040,1330,6,4,7,6,,,,,,,2,0,Completed
7,Montpellier,Open Sud de France,2/9/17,ATP250,Indoor,Hard,2nd Round,3,Tsonga J.W.,Herbert P.H.,14,96,2685,600,6,1,6,2,,,,,,,2,0,Completed
7,Montpellier,Open Sud de France,2/9/17,ATP250,Indoor,Hard,2nd Round,3,Medvedev D.,Verdasco F.,63,40,749,1070,6,3,6,3,,,,,,,2,0,Completed
7,Montpellier,Open Sud de France,2/10/17,ATP250,Indoor,Hard,Quarterfinals,3,Gasquet R.,De Schepper K.,22,162,1725,357,6,2,5,7,6,4,,,,,2,1,Completed
7,Montpellier,Open Sud de France,2/10/17,ATP250,Indoor,Hard,Quarterfinals,3,Paire B.,Brown D.,43,84,1040,646,1,0,,,,,,,,,,,Retired
7,Montpellier,Open Sud de France,2/10/17,ATP250,Indoor,Hard,Quarterfinals,3,Tsonga J.W.,Medvedev D.,14,63,2685,749,6,2,7,5,,,,,,,2,0,Completed
7,Montpellier,Open Sud de France,2/10/17,ATP250,Indoor,Hard,Quarterfinals,3,Zverev A.,Chardy J.,21,68,1735,705,6,4,4,6,6,2,,,,,2,1,Completed
7,Montpellier,Open Sud de France,2/11/17,ATP250,Indoor,Hard,Semifinals,3,Gasquet R.,Paire B.,22,43,1725,1040,6,2,6,2,,,,,,,2,0,Completed
7,Montpellier,Open Sud de France,2/11/17,ATP250,Indoor,Hard,Semifinals,3,Zverev A.,Tsonga J.W.,21,14,1735,2685,6,7,6,2,6,4,,,,,2,1,Completed
7,Montpellier,Open Sud de France,2/12/17,ATP250,Indoor,Hard,The Final,3,Zverev A.,Gasquet R.,21,22,1735,1725,7,6,6,3,,,,,,,2,0,Completed
8,Quito,Ecuador Open,2/6/17,ATP250,Outdoor,Clay,1st Round,3,Melzer G.,Zeballos H.,106,69,568,702,6,7,6,3,7,6,,,,,2,1,Completed
8,Quito,Ecuador Open,2/6/17,ATP250,Outdoor,Clay,1st Round,3,Giraldo S.,Becker B.,97,126,596,468,6,4,6,4,,,,,,,2,0,Completed
8,Quito,Ecuador Open,2/6/17,ATP250,Outdoor,Clay,1st Round,3,Tipsarevic J.,Gimeno-Traver D.,101,114,583,516,4,1,,,,,,,,,,,Retired
8,Quito,Ecuador Open,2/6/17,ATP250,Outdoor,Clay,1st Round,3,Lapentti G.,Monteiro T.,641,85,43,645,6,3,6,2,,,,,,,2,0,Completed
8,Quito,Ecuador Open,2/7/17,ATP250,Outdoor,Clay,1st Round,3,Olivo R.,Gomez E.,103,290,580,172,5,7,6,2,7,6,,,,,2,1,Completed
